Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Protein Pathway Groups,"Abundance: F17: 127N, Sample, B","Abundance: F17: 127C, Sample, A","Abundance: F17: 128C, Sample, B","Abundance: F17: 129C, Sample, A","Abundance: F17: 130N, Sample, B","Abundance: F17: 130C, Sample, A","Abundance: F17: 131N, Sample, B","Abundance: F17: 132N, Sample, A","Abundance: F17: 132C, Sample, A","Abundance: F17: 133N, Sample, B","Abundance: F17: 133C, Sample, A","Abundance: F17: 134N, Sample, B","Abundances (Normalized): F17: 127N, Sample, B","Abundances (Normalized): F17: 127C, Sample, A","Abundances (Normalized): F17: 128C, Sample, B","Abundances (Normalized): F17: 129C, Sample, A","Abundances (Normalized): F17: 130N, Sample, B","Abundances (Normalized): F17: 130C, Sample, A","Abundances (Normalized): F17: 131N, Sample, B","Abundances (Normalized): F17: 132N, Sample, A","Abundances (Normalized): F17: 132C, Sample, A","Abundances (Normalized): F17: 133N, Sample, B","Abundances (Normalized): F17: 133C, Sample, A","Abundances (Normalized): F17: 134N, Sample, B"
0,High,Master Protein,Q709C8,Vacuolar protein sorting-associated protein 13C OS=Homo sapiens OX=9606 GN=VPS13C PE=1 SV=1,0.002,0,4.021,0,1,1,1,3753,422.1,6.83,0,1,0,21405.8263131965,24365.5124673348,25729.6964662362,23503.512978515,24258.7502413338,26212.8516503897,25581.4155967904,26145.1181835928,21420.7088745113,26839.3862182607,21962.5766088862,23979.5612718751,22745.8255318494,24365.5124673348,27131.5550002652,30070.0885375614,26243.8249179939,40371.1267996311,34248.9694056008,28785.3202278616,30760.9181194685,33515.1229682895,29271.9398928529,30771.1314128578
0,High,Master Protein,P21912,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3",0.002,0,4.001,6,2,2,2,280,31.6,8.76,17,2,0,119436.809253629,131213.311234398,119891.286848436,98154.8214506827,102269.088601902,101826.030808154,112239.966536301,108243.01145786,98473.9487853508,95475.9345203576,113292.634495605,116170.926764063,126913.522777161,131213.311234398,126423.45188368,125578.000791141,110637.688631545,156825.043535391,150269.36900512,119173.672322426,141412.177030767,119223.579106479,150997.546704811,149073.238383353
0,High,Master Protein,Q13247,Serine/arginine-rich splicing factor 6 OS=Homo sapiens OX=9606 GN=SRSF6 PE=1 SV=2,0.002,0,3.963,3,1,1,1,344,39.6,11.43,30,1,0,31308.2760375,29605.0109308594,30858.2737417969,22989.5664796882,22745.3003636719,31759.9368087901,34713.0242987717,33737.9352234385,19518.7390728521,27598.700411707,40922.1747483398,40953.6923812503,33268.1660606082,29605.0109308594,32539.558029278,29412.5520774833,24606.5306132014,48914.3437408832,46474.5706775381,37144.8796832356,28029.6202115754,34463.3007081965,54541.4803030695,52552.7317125376
0,High,Master Protein,Q9Y3C8,Ubiquitin-fold modifier-conjugating enzyme 1 OS=Homo sapiens OX=9606 GN=UFC1 PE=1 SV=3,0.002,0,3.963,5,1,3,1,167,19.4,7.4,26,1,0,59863.4672858624,57047.6718535016,53352.5934498045,44688.5381197647,50206.3762499351,38801.5317150788,45662.1694127928,50619.2847650773,43935.7541326187,46805.5389845595,46266.4819575086,50291.8672674484,63610.9049327548,57047.6718535016,56259.4597837442,57173.9339180443,54314.724994579,59759.2958515852,61133.530210436,55730.9518142647,63093.3431432213,58447.4392189076,61664.4259474542,64535.6951755292
0,High,Master Protein,Q8NF50,Dedicator of cytokinesis protein 8 OS=Homo sapiens OX=9606 GN=DOCK8 PE=1 SV=3,0.002,0,3.961,1,1,1,1,2099,238.4,6.87,0,1,0,32947.3549968745,29050.3560187497,36671.6402765626,23732.2786274403,25004.1896156249,25069.340135522,23293.5740812501,30393.178325683,24525.8859535396,29497.4853220453,27655.7794831049,33506.2972503204,35009.8509410407,29050.3560187497,38669.6604221171,30362.7683307407,27050.2630168759,38609.9735691745,31185.9561890674,33462.3605333829,35220.0655003518,36834.3687066525,36859.8971393864,42996.0608602604
0,High,Master Protein,Q5TFQ8,Signal-regulatory protein beta-1 isoform 3 OS=Homo sapiens OX=9606 GN=SIRPB1 PE=1 SV=1,0.002,0,3.956,4,1,1,1,398,43.3,7.83,0,1,0,42450.8696994935,44196.883595075,33866.7294442406,26320.0647509762,30621.5647305194,46989.8198730461,54664.3573894102,42838.5719824212,24111.1476634118,35804.5130566401,49872.6309082023,57079.0685308593,45108.283218419,44196.883595075,35711.9266370393,33673.5482095668,33127.3035712074,72370.3014722692,73185.860130494,47164.5224152069,34624.4862103121,44710.137860626,66470.7370287629,73245.1898837116
0,High,Master Protein,Q5TEJ8,Protein THEMIS2 OS=Homo sapiens OX=9606 GN=THEMIS2 PE=1 SV=1,0.002,0,3.918,3,1,1,1,643,72,6.1,14,1,0,7824.91656423348,7428.77459937752,9453.99475678695,7555.39425029297,8372.393661731,7114.35212490235,9961.41255446751,9774.47784521485,4541.26302080663,8273.25111357423,12071.8644653321,10333.5159823242,8314.75432749858,7428.77459937752,9969.08685077486,9666.2730482108,9057.50012746367,10957.0074848147,13336.5611658071,10761.5300439229,6521.41909776972,10331.0495316143,16089.5006681908,13260.2083350836
0,High,Master Protein,P15144,Aminopeptidase N OS=Homo sapiens OX=9606 GN=ANPEP PE=1 SV=4,0.002,0,3.907,2,2,3,2,967,109.5,5.48,18,2,0,3787.92510413814,6228.18212969962,5823.62322802733,6202.09024423832,5348.15912570793,6280.5149891602,5520.66016992186,5091.07302451171,7260.82430068368,5692.24689997492,7358.85523183603,7101.23075771486,4025.04824087646,6228.18212969962,6140.91791247464,7934.87352008498,5785.79483000329,9672.7922004091,7391.18288989823,5605.18282170027,10426.8081463422,7108.07442715384,9807.95522595261,9112.46466777351
0,High,Master Protein,P34913,Bifunctional epoxide hydrolase 2 OS=Homo sapiens OX=9606 GN=EPHX2 PE=1 SV=2,0.002,0,3.895,10,2,3,2,555,62.6,6.28,0,2,0,8182.44503186668,8793.90251550294,8951.36007563963,7491.67830791013,4276.36170701455,5663.95967929688,4835.82762755596,7394.82309843748,4798.23865173339,6720.2655883301,1126.49465639649,4617.80407151962,8694.66398519961,8793.90251550294,9439.06658743889,9584.75570097604,4626.29306161375,8723.21857425585,6474.31381739888,8141.57157072984,6890.44546323435,8391.7912928727,1501.40324875707,5925.67371489899
0,High,Master Protein,Q9Y2J2,Band 4.1-like protein 3 OS=Homo sapiens OX=9606 GN=EPB41L3 PE=1 SV=2,0.002,0,3.871,3,2,2,2,1087,120.6,5.19,0,2,0,30152.3641455926,30491.7580873212,24679.9915328628,26852.1217714596,26693.6929931417,25610.1268298582,24340.7660090344,28380.4083196284,18990.510604248,27781.3886149655,22343.1204240233,25211.1767466796,32039.8943817286,30491.7580873212,26024.6578718345,34354.2550352908,28878.0171425753,39442.8538868059,32587.9600836828,31246.3357763912,27271.0648917542,34691.4287863602,29779.1324632721,32351.5690695621
0,High,Master Protein,P07602,Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2,0.002,0,3.869,5,2,2,2,524,58.1,5.17,13,2,0,35150.8484733393,41661.3333611121,32060.3920708826,37858.0883419928,30581.325954932,39758.833862989,37415.4149273438,36477.7121414069,35058.3478168951,30987.2048707036,52994.7935310628,41298.1718015626,37351.2825420875,41661.3333611121,33807.1726552498,48435.1453906986,33083.7720878901,61233.6629641107,50092.591486815,40161.3264012357,50345.0643448402,38694.624878516,70631.986332959,52994.7757262405
0,High,Master Protein,Q9BSF0,Small membrane A-kinase anchor protein OS=Homo sapiens OX=9606 GN=C2orf88 PE=1 SV=2,0.002,0,3.865,27,1,1,1,95,11,4.87,24,1,0,12183.5903642581,12322.3812643435,11227.0584852908,11775.0731484377,12545.3025135847,10521.2459150391,8364.96505920427,13279.6658285159,9158.39022656248,12102.1585136721,10444.9259964844,12068.3785535156,12946.2799857481,12322.3812643435,11838.7543041785,15064.8752990011,13571.8748671895,16204.0574063155,11199.2016746545,14620.6810276614,13151.7819282186,15112.317676307,13921.1009436244,15486.4243844986
0,High,Master Protein,P18621,60S ribosomal protein L17 OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=3,0.002,0,3.857,5,1,1,1,184,21.4,10.17,0,1,0,7553.47440264094,6918.35078770742,7463.72408203121,4126.28648437499,5880.3462266967,7154.61160283203,7136.61423749999,8734.91846777342,3745.1937993164,5734.02085136718,7877.8214399414,7769.94349901665,8026.31995644299,6918.35078770742,7870.37813307155,5279.11721238951,6361.53038781313,11019.0122033422,9554.65821486356,9616.99325638957,5378.23470162547,7160.23877645743,10499.6385343644,9970.57242907705
0,High,Master Protein,Q9GZN8,UPF0687 protein C20orf27 OS=Homo sapiens OX=9606 GN=C20orf27 PE=1 SV=3,0.002,0,3.851,6,1,1,1,174,19.3,6.84,0,1,0,28359.6126435077,34543.3746490751,24955.069516847,23882.6639583978,29459.7201164083,22298.6097162592,22859.0752790049,33143.288758593,20430.2380460444,26691.1782602644,26874.7664157708,24328.53328125,30134.917096958,34543.3746490751,26314.7232234264,30555.1693654616,31870.3861153901,34342.6961826644,30604.2395077305,36490.1842715435,29338.5659352958,33330.051376237,35818.955178447,31218.9404214604
0,High,Master Protein,Q9UMR2,ATP-dependent RNA helicase DDX19B OS=Homo sapiens OX=9606 GN=DDX19B PE=1 SV=1,0.002,0,3.845,6,2,2,2,479,53.9,6.3,41,2,0,3584.21314294129,3990.66283300783,4077.67808056642,3532.53395214845,3431.99249964497,5086.31590371094,4840.87986035159,3794.20313378908,3814.93248823242,3966.51920961914,5052.89071289062,4421.27937377929,3808.58396333172,3990.66283300783,4299.84657072977,4519.4779520894,3712.8297783076,7833.57366189657,6481.07785927892,4177.35163592465,5478.38199890083,4953.10801764985,6734.54284835797,5673.48864647856
0,High,Master Protein,P01624,Immunoglobulin kappa variable 3-15 OS=Homo sapiens OX=9606 GN=IGKV3-15 PE=1 SV=2,0.002,0,3.844,8,1,1,1,115,12.5,5.19,22,1,0,68372.1472354951,65137.477933298,69775.2226834787,65602.0910241225,71666.483731355,63975.9465629897,84032.4213520842,93931.2392680639,61108.7971183607,79643.2087293086,78311.6937861325,73233.1833750001,72652.2260576196,65137.477933298,73576.8606666926,83930.461252655,77530.896390915,98531.0978472837,112504.478771972,103416.660148352,87754.4583397918,99452.7934597792,104374.602044082,93974.526216919
0,High,Master Protein,Q2M3D2,Exocyst complex component 3-like protein 2 OS=Homo sapiens OX=9606 GN=EXOC3L2 PE=1 SV=1,0.002,0,3.842,3,1,1,1,409,45.8,7.71,13,1,0,25481.3471569369,25885.934154935,25884.6443367188,23790.2398867669,25810.1344641364,17474.4818354,20080.9124226563,24334.2442567376,21932.663989306,20535.0415576711,13109.178476367,19484.2356328126,27076.4729316177,25885.934154935,27294.9450610725,30436.9232113873,27922.1577059047,26912.9254361112,26884.7731509586,26791.5795413297,31496.1043105186,25642.704246941,17472.0430684638,25002.6248745243
0,High,Master Protein,Q96GS4,BLOC-1-related complex subunit 6 OS=Homo sapiens OX=9606 GN=BORCS6 PE=1 SV=2,0.002,0,3.84,4,1,1,1,357,37.2,5.76,16,1,0,8568.08849531252,10322.895721875,8183.17293749999,9583.84932736806,8912.93138291017,8202.62258964837,7054.08473085938,8024.67313264154,9188.7069348355,7253.55881894527,5880.80586489258,6729.82114921874,9104.44863021607,10322.895721875,8629.02548896414,12261.4520675289,9642.2696302234,12633.0824693501,9444.16587180699,8835.02549978765,13195.3178254805,9057.73007615469,7837.99637284006,8635.86320949593
0,High,Master Protein,P25942,Tumor necrosis factor receptor superfamily member 5 OS=Homo sapiens OX=9606 GN=CD40 PE=1 SV=1,0.002,0,3.83,6,2,2,2,277,30.6,5.76,51,2,0,2782.24283611228,3546.36341748046,3264.56122265626,2776.40253515626,2410.28351953125,2427.8076555441,3268.24419506835,3237.84192348632,3085.83056557616,2158.56128232421,2863.10686567383,3009.82488662108,2956.41052167342,3546.36341748046,3442.42779857356,3552.09326045751,2607.51514649447,3739.13269774404,4375.59817686447,3564.80762336877,4431.36508293577,2695.45831724213,3815.97722213108,3862.27738138535
0,High,Master Protein,P68400,Casein kinase II subunit alpha OS=Homo sapiens OX=9606 GN=CSNK2A1 PE=1 SV=1,0.002,0,3.815,5,1,1,1,391,45.1,7.74,19,1,0,16881.5134008161,17519.1177727645,15137.4779128402,12317.0831437497,16037.6252614728,11712.2263822263,12582.1900586302,14846.484146484,10346.7164206052,14040.0084644528,13856.7185367184,13220.9537625,17938.291795436,17519.1177727645,15962.2292900528,15758.3158311537,17349.9716710611,18038.3188631754,16845.3165049845,16345.7207350701,14858.2616235598,17532.1673280967,18468.3718737667,16965.4357315684
0,High,Master Protein,Q13185,Chromobox protein homolog 3 OS=Homo sapiens OX=9606 GN=CBX3 PE=1 SV=4,0.002,0,3.808,12,1,1,1,183,20.8,5.33,16,1,0,,,,,,,,,,,,,,,,,,,,,,,,
0,High,Master Protein,Q9P0L0,Vesicle-associated membrane protein-associated protein A OS=Homo sapiens OX=9606 GN=VAPA PE=1 SV=3,0.002,0,3.798,8,2,3,2,249,27.9,8.62,0,2,0,19988.5785626504,21760.3752065225,22896.2167499975,12767.6072970706,17583.578957225,14350.7083628909,17932.3885092758,18524.3384455079,14422.6675022464,17969.2250847658,16355.2843877933,17669.5876757813,21239.8584368322,21760.3752065225,24143.6957822543,16334.7105680193,19022.429556114,22101.9168272821,24008.2814455581,20394.9743282422,20711.4758293004,22438.6945164585,21798.4852167252,22674.0263601146
0,High,Master Protein,P29590,Protein PML OS=Homo sapiens OX=9606 GN=PML PE=1 SV=3,0.002,0,3.785,1,1,2,1,882,97.5,6.21,0,1,0,41039.2021358307,37000.6528804686,37771.7430749999,31622.6949038088,34600.7393438608,36427.8800917971,36898.4079749999,35352.4338830569,25375.954159424,37549.0899689944,45260.2698602756,47784.4068796874,43608.245628548,37000.6528804686,39829.701296323,40457.6641978183,37432.0909502672,56103.5703342042,49400.4110550358,38922.4146172231,36440.7944048135,46888.6418424127,60323.3364863138,61318.063617156
0,High,Master Protein,P49189,4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3,0.002,0,3.784,1,1,2,1,494,53.8,5.87,23,1,0,50393.6519625001,56778.7406693848,48668.2239043946,49281.143646314,47759.9536694092,50898.536391168,58380.5745316407,49799.865293482,46262.202667603,51752.5023613775,51278.5427791268,52300.4403387122,53548.2816071024,56778.7406693848,51319.8667290948,63049.6536424817,51668.1135558185,78390.2222455425,78161.2144742462,54828.7852329097,66434.2079723477,64624.8564126316,68344.5503118409,67113.1429122682
0,High,Master Protein,P98194,Calcium-transporting ATPase type 2C member 1 OS=Homo sapiens OX=9606 GN=ATP2C1 PE=1 SV=3,0.002,0,3.77,2,1,1,1,919,100.5,6.74,16,1,0,24678.88827422,25734.6295505142,30960.9232445094,25260.823500001,27861.6823492163,17764.7910000005,22432.6302395516,26050.728000001,23471.4480000009,23938.9425000009,15427.3185000004,19749.9700811053,26223.7803293466,25734.6295505142,32647.800294485,32318.3687422004,30141.5821598149,27360.0384878119,30033.305383536,28681.3982779979,33705.8541947932,29893.2544542494,20561.6830794431,25343.6215064739
0,High,Master Protein,Q96IZ0,PRKC apoptosis WT1 regulator protein OS=Homo sapiens OX=9606 GN=PAWR PE=1 SV=1,0.002,0,3.76,4,1,1,1,340,36.5,5.41,28,1,0,0,1510.60639833984,1959.13979846191,2055.37824470214,1234.57469729353,996.755336059572,1024.25203498535,2715.29901892088,2115.07589262739,1032.25943730687,2289.29955761718,1893.56333686523,0,1510.60639833984,2065.881704626,2629.62416949621,1335.59898517572,1535.13004220095,1371.29145481062,2989.49697703357,3037.3260161801,1289.01241239932,3051.20115188084,2429.86456743849
0,High,Master Protein,Q7L8L6,"FAST kinase domain-containing protein 5, mitochondrial OS=Homo sapiens OX=9606 GN=FASTKD5 PE=1 SV=1",0.002,0,3.757,1,1,1,1,764,86.5,8.13,22,1,0,25704.1778570796,27057.0293232416,29444.1297046876,24392.9673530639,23980.682153613,22018.3063152108,23237.7690316407,25729.2568177744,21917.515066993,25051.2066024912,20946.2539478035,23127.3507867187,27313.2527762463,27057.0293232416,31048.3656721712,31208.0448855021,25943.0027347887,33910.9932799424,31111.243144767,28327.4640995619,31474.3499063297,31282.1710213061,27917.3749719537,29677.555073706
0,High,Master Protein,P49591,"Serine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=SARS1 PE=1 SV=3",0.002,0,3.749,4,2,3,2,514,58.7,6.43,29,2,0,43522.0369530764,52733.647806351,40581.9074912108,41544.3901388692,47267.2398032229,43380.1396777477,36953.5915933593,45419.271516044,40356.4169297176,41183.2312115846,37469.2585019901,39138.0329548828,46246.5052664231,52733.647806351,42792.9749019121,53151.3519215935,51135.0812969336,66810.9346847817,49474.2921133272,50005.8277007895,57953.2845548044,51426.6998158352,49939.3992896193,50222.8352571226
0,High,Master Protein,P33121,Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1,0.002,0,3.725,3,2,2,2,698,77.9,7.15,30,2,0,28968.1404906737,30396.5950865477,38764.2746990937,35188.1450894531,33192.7211448486,31705.654644603,35251.0264992189,36510.1277265685,27245.9412328125,30834.9642433594,39082.8787014008,42667.0038287111,30781.5386307586,30396.5950865477,40876.3100809988,45019.2547505409,35908.8557164396,48830.7423013074,47194.8600154578,40197.0153965081,39126.163950049,38504.5175748423,52090.0482926116,54751.2928581412
0,High,Master Protein,Q9H7J1,Protein phosphatase 1 regulatory subunit 3E OS=Homo sapiens OX=9606 GN=PPP1R3E PE=1 SV=2,0.002,0,3.719,4,1,1,1,279,30.6,11.15,0,1,0,26397.9335522456,25234.0501677882,26932.8334945313,23907.7264584634,20607.0355162354,19560.8579299808,19200.9195726563,21459.1690371096,18309.0730694828,23481.2830425293,18941.8434385257,19852.7656464844,28050.4373993993,25234.0501677882,28400.2438283235,30587.2340017835,22293.2932153074,30126.2100870694,25706.6191085147,23626.1717472232,26292.4957728122,29321.7617654813,25245.8767687583,25475.531169669
0,High,Master Protein,P14550,Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3,0.002,0,3.713,8,2,2,2,325,36.6,6.79,21,2,0,18288.5172373531,16325.6898870846,19287.9823141917,19003.2084612309,17908.2494169429,19436.458196914,17131.4286386719,17501.3608300785,17687.6469161137,16801.9187982425,19560.4777357643,19497.4173345703,19433.3737100633,16325.6898870846,20338.8700557876,24312.4575228096,19373.6675471941,29934.618669834,22935.9385175589,19268.6937721823,25400.1051832631,20981.0451717105,26070.3986947102,25019.5399411692
0,High,Master Protein,O14569,Transmembrane reductase CYB561D2 OS=Homo sapiens OX=9606 GN=CYB561D2 PE=1 SV=1,0.002,0,3.709,5,1,1,1,222,24,9.89,0,1,0,23824.4210869617,27148.029731688,23932.6963476562,25164.9887285149,21438.6052651627,27383.0574426022,28992.7521468749,20484.9146052244,25118.9552125481,22571.7673290523,26039.6255318839,28651.1921437499,25315.8237160536,27148.029731688,25236.6470048787,32195.7589831317,23192.9096704355,42173.3926137122,38816.1428168608,22553.5345685231,36071.7345567967,28186.0230145692,34705.8711268558,36765.876931385
0,High,Master Protein,P00736,Complement C1r subcomponent OS=Homo sapiens OX=9606 GN=C1R PE=1 SV=2,0.002,0,3.704,3,2,3,2,705,80.1,6.21,24,2,0,119847.80866805,116691.767156864,140251.80085415,103942.759984875,121347.585868652,97619.6730416006,128220.308943311,117631.643463499,77597.0693946395,110615.798822459,128972.374461398,138395.530888184,127350.25064916,116691.767156864,147893.289520693,132983.014004792,131277.364500499,150346.717368402,171664.207618249,129510.39281021,111432.217857155,138129.168440072,171895.659616962,177592.367918227
0,High,Master Protein,P19397,Leukocyte surface antigen CD53 OS=Homo sapiens OX=9606 GN=CD53 PE=1 SV=1,0.002,0,3.702,4,1,1,1,219,24.3,7.52,40,1,0,8218.24018245858,7283.93015423592,7062.66111112271,7456.16232539064,5568.97951032719,10992.0196546875,13135.6613836298,7752.19457269378,6262.89491953123,6816.75637499998,12057.1378382813,8520.94546874998,8732.69990300708,7283.93015423592,7447.46361995038,9539.31701528527,6024.68477505898,16929.1088654534,17586.3162516587,8535.03134607046,8993.74520886071,8512.28214740453,16069.8728736232,10934.2756444934
0,High,Master Protein,Q9UHY1,Nuclear receptor-binding protein OS=Homo sapiens OX=9606 GN=NRBP1 PE=1 SV=1,0.002,0,3.696,3,1,1,1,535,59.8,5.08,28,1,0,7114.61086875001,7812.75830156253,6351.29319257813,5488.84283425789,7090.99882215666,4811.73852392578,3545.49154394532,5698.1114099121,5408.03182734375,7344.23248388669,5329.44968466796,5042.23383339843,7559.98367826718,7812.75830156253,6697.33748329954,7022.3540687628,7671.24974415616,7410.68956048472,4746.78310732871,6273.52152231933,7766.13067303061,9170.95692142544,7103.14338839752,6470.31186862613
0,High,Master Protein,P28062,Proteasome subunit beta type-8 OS=Homo sapiens OX=9606 GN=PSMB8 PE=1 SV=3,0.002,0,3.688,3,1,1,1,276,30.3,7.43,0,1,0,5458.41837562136,4651.20334335937,6608.11206708986,6211.05812314455,5869.92189287107,5969.73449208985,6159.36915000001,6640.74694335938,5566.86897421875,5407.46536816406,6514.25652539063,5027.99411425781,5800.11396127154,4651.20334335937,6968.14889485525,7946.34690761436,6350.25303885307,9194.15069198348,8246.30070912179,7311.34684396844,7994.22660104006,6752.45943729819,8682.26569466839,6452.03912943835
0,High,Master Protein,Q9NX76,CKLF-like MARVEL transmembrane domain-containing protein 6 OS=Homo sapiens OX=9606 GN=CMTM6 PE=1 SV=1,0.002,0,3.681,9,2,3,2,183,20.4,5.29,14,2,0,42809.1877535886,49072.0918166005,43921.9829348594,39958.474879834,38788.7663530603,34810.7586210207,40597.6160547728,37007.7627763915,40692.6062803694,42753.0465317874,37814.4260967777,42540.525225,45489.0318904912,49072.0918166005,46315.0312434357,51122.3525845219,41962.8209544037,53612.9975106957,54352.9932868411,40744.9029281374,58436.0647068817,53386.9739095216,50399.4420827538,54588.9925686746
