Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,# Peptides (by Search Engine): Mascot,# Protein Pathway Groups,# Razor Peptides,"Abundance: F16: 127N, Sample, 5B+","Abundance: F16: 127C, Sample, 5A+","Abundance: F16: 128C, Sample, 2B+","Abundance: F16: 129C, Sample, 2A+","Abundance: F16: 130N, Sample, 4B+","Abundance: F16: 130C, Sample, 1A+","Abundance: F16: 131N, Sample, 1B+","Abundance: F16: 132N, Sample, 6B+","Abundance: F16: 132C, Sample, 4A+","Abundance: F16: 133N, Sample, 6B+","Abundance: F16: 133C, Sample, 3A+","Abundance: F16: 134N, Sample, 3B+","Abundances (Normalized): F16: 127N, Sample, n/a, n/a","Abundances (Normalized): F16: 127C, Sample, n/a, n/a","Abundances (Normalized): F16: 128C, Sample, n/a, n/a","Abundances (Normalized): F16: 129C, Sample, n/a, n/a","Abundances (Normalized): F16: 130N, Sample, n/a, n/a","Abundances (Normalized): F16: 130C, Sample, n/a, n/a","Abundances (Normalized): F16: 131N, Sample, n/a, n/a","Abundances (Normalized): F16: 132N, Sample, n/a, n/a","Abundances (Normalized): F16: 132C, Sample, n/a, n/a","Abundances (Normalized): F16: 133N, Sample, n/a, n/a","Abundances (Normalized): F16: 133C, Sample, n/a, n/a","Abundances (Normalized): F16: 134N, Sample, n/a, n/a",# Protein Groups,Modifications
0,High,Master Protein,P10124,Serglycin OS=Homo sapiens OX=9606 GN=SRGN PE=1 SV=3,0.006,0,1.593,5,1,1,1,158,17.6,4.96,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,High,Master Protein,P35914,"Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Homo sapiens OX=9606 GN=HMGCL PE=1 SV=2",0.006,0,1.588,2,1,1,1,325,34.3,8.54,20,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,High,Master Protein Candidate,Q8TB92,"3-hydroxy-3-methylglutaryl-CoA lyase, cytoplasmic OS=Homo sapiens OX=9606 GN=HMGCLL1 PE=1 SV=3",0.006,0,1.588,2,1,1,1,370,39.5,6.58,20,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,High,Master Protein,O95168,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Homo sapiens OX=9606 GN=NDUFB4 PE=1 SV=3,0.006,0,1.586,5,1,2,1,129,15.2,9.85,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,High,Master Protein,A2IDD5,Coiled-coil domain-containing protein 78 OS=Homo sapiens OX=9606 GN=CCDC78 PE=1 SV=1,0.006,0,1.583,2,1,1,1,438,48.5,8.16,0,1,0,0,114953.823316406,153562.051854481,108161.097393164,87297.9511464857,117043.89283125,97689.2757714861,104677.648201758,153813.253042972,71602.7212441414,133950.668994144,106078.105546877,106294.55615625,120066.874847904,153562.051854481,112516.198517573,98027.1895920332,125879.482000162,117387.493400959,123321.77411026,173280.457238638,84167.5094888381,153519.566339753,121439.310449056,121579.482496113,1,
0,High,Master Protein,P56385,"ATP synthase subunit e, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5ME PE=1 SV=2",0.006,0,1.571,19,1,1,1,69,7.9,9.35,0,1,0,0,432744.822520248,419689.415474941,427639.559582845,347952.0276375,329131.599560179,315029.8998,342089.891680135,364423.1295375,286276.737862499,361909.349175,288100.156575,368330.579925,451992.95636826,419689.415474941,444858.444853685,390716.608284645,353977.591314857,378553.019170516,403019.489565419,410545.939737398,336512.350813022,414780.805178937,329820.033779468,421295.717430225,1,
0,High,Master Protein,Q9Y613,FH1/FH2 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FHOD1 PE=1 SV=3,0.006,0,1.556,1,1,1,1,1164,126.5,6.39,0,1,0,0,78101.4963697934,81005.8555090495,74283.394277496,68054.6236186517,72630.7757299127,72774.1396700212,61930.9753524938,61643.3000036126,63745.3733200187,75254.2247273439,72941.9440792968,84656.5198875002,81575.386703364,81005.8555090495,77274.411396774,76418.7865175183,78113.6392937052,87448.4304731489,72961.4954486537,69445.116067731,74931.3604365448,86248.1392002696,83504.6906818008,96829.9436023279,1,
0,High,Master Protein,P21281,"V-type proton ATPase subunit B, brain isoform OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=3",0.006,0,1.547,1,1,1,1,511,56.5,5.81,22,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,High,Master Protein,Q9H0U3,Magnesium transporter protein 1 OS=Homo sapiens OX=9606 GN=MAGT1 PE=1 SV=1,0.007,0,1.54,3,1,1,1,335,38,9.63,0,1,0,0,271931.454902646,270831.556878233,244943.471804904,217636.076212499,251377.273384886,243442.012893749,231206.302045916,256908.168000001,211262.896246874,244841.104921874,267226.577371874,289612.049821874,284026.742400178,270831.556878233,254806.108327503,244384.348369758,270353.62712965,292530.039314942,272386.434387779,289423.466045176,248335.140278668,280610.022570289,305923.744795393,331257.633647982,1,
0,High,Master Protein,P45880,Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=2,0.007,0,1.536,3,1,1,1,294,31.5,7.56,33,1,0,0,130414.611112502,124803.552225002,120098.914546875,125437.647939599,102699.380850002,123768.109555661,123344.83115625,104098.564872069,127351.967273434,110432.825024412,117267.158346677,134105.287078125,136215.345771349,124803.552225002,124934.691276119,140854.395035235,110452.10946439,148724.90382363,145313.767235208,117273.684562659,149699.588614253,126565.992799653,134248.653617287,153389.336129162,1,
0,High,Master Protein,P30038,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH4A1 PE=1 SV=3",0.007,0,1.526,2,1,1,1,563,61.7,8.07,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,High,Master Protein,P13489,Ribonuclease inhibitor OS=Homo sapiens OX=9606 GN=RNH1 PE=1 SV=2,0.007,0,1.468,2,1,2,1,461,49.9,4.82,0,1,0,0,266884.120938639,297336.319754578,275424.852978514,228507.154540168,242185.947480473,342718.986328126,283059.230566401,278373.14505,252158.548537501,247148.776050001,332314.908337502,340664.529150002,278754.90717201,297336.319754578,286514.820774761,256591.522104088,260468.452296904,411825.376206945,333474.883047168,313605.134167113,296407.128918418,283254.82213348,380437.538098883,389651.348634977,1,
0,High,Master Protein,Q8NBJ5,Procollagen galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=COLGALT1 PE=1 SV=1,0.007,0,1.463,1,1,1,1,622,71.6,7.31,0,1,0,0,151426.765987789,145580.411993987,141791.801939634,141318.096562504,135738.46162528,162980.733552357,158002.442103498,149967.738679692,140830.792781254,146678.438156254,146312.960320316,149352.371437499,158162.10401663,145580.411993987,147501.041684259,158686.609050795,145985.295119363,195844.422361304,186144.241953173,168948.239604564,165543.667639679,168106.739490229,167500.587604361,170828.918107964,1,
0,High,Master Protein,P21796,Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens OX=9606 GN=VDAC1 PE=1 SV=2,0.007,0,1.448,3,1,1,1,283,30.8,8.54,24,1,0,0,145141.104835544,162287.403938083,146328.93,147919.125041013,145141.104835544,153038.974365232,163705.4904375,136789.01781445,156378.006533201,146806.114318357,134674.297441403,162336.928359375,151596.861825201,162287.403938083,152220.856976851,166098.928144968,156097.739503342,183897.991376366,192863.059680431,154101.568513669,183819.094023688,168253.067904899,154176.526175495,185680.62611719,1,
0,High,Master Protein,P25787,Proteasome subunit alpha type-2 OS=Homo sapiens OX=9606 GN=PSMA2 PE=1 SV=2,0.009,0,1.444,6,1,1,1,234,25.9,7.43,0,1,0,0,119864.818089835,104196.214417963,141194.336636705,122576.197734369,103288.516541802,78043.2513093721,97954.0448906204,97213.0626843706,93526.5604968709,95185.4864812458,76974.1656749972,94512.4098439812,125196.306630412,104196.214417963,146879.51947108,137641.262102647,111085.718736243,93780.013985346,115400.630456508,109516.726408549,109938.526515469,109091.165547506,88120.8195958231,108103.08913093,1,
0,High,Master Protein,Q8IZP0,Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=4,0.009,0,1.438,2,1,1,1,508,55,7.06,0,1,0,0,309709.002262667,316082.732773301,321914.226356217,304976.676262499,277877.532725952,285029.496675,298330.278481612,256507.374750001,295410.10785,294924.642880284,286348.4481,299836.323187501,323484.604001281,316082.732773301,334876.086423808,342459.428572003,298854.378753939,342503.28806083,351465.855845838,288971.94684092,347248.43725961,338010.281082413,327814.659831517,342952.135319962,1,
0,High,Master Protein,P07919,"Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2",0.009,0,1.412,14,1,1,1,91,10.7,4.44,0,1,0,0,474131.804705179,489373.481038556,481596.29099995,403397.093550001,451741.236374954,420865.879499999,408573.76394996,466087.182412501,343097.184374999,443739.025124999,446026.339687499,560930.428661348,495220.79748715,489373.481038556,500987.74133649,452976.076196182,485842.972729709,505729.930561274,481344.797965853,525076.990985573,403303.60382552,508565.005436388,510615.558738745,641591.006153888,1,
0,High,Master Protein,Q9Y6E0,Serine/threonine-protein kinase 24 OS=Homo sapiens OX=9606 GN=STK24 PE=1 SV=1,0.009,0,1.407,2,1,1,1,443,49.3,5.69,50,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,High,Master Protein,Q6IN85,Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens OX=9606 GN=PPP4R3A PE=1 SV=1,0.009,0,1.4,1,1,3,1,833,95.3,4.94,0,1,0,0,680381.0207597,852389.107172706,717551.296874771,1081003.02808797,690131.631369708,1977551.935425,1844860.43064116,736760.369812501,872195.49181875,1200297.97738125,2438724.67348124,2249237.00780623,710643.809067507,852389.107172706,746443.463607152,1213862.26586381,742229.348044641,2376308.58593705,2173448.34547654,830007.630881784,1025247.65900267,1375649.90417561,2791877.18517263,2572672.40495559,1,
0,High,Master Protein,P01871,Immunoglobulin heavy constant mu OS=Homo sapiens OX=9606 GN=IGHM PE=1 SV=4,0.009,0,1.399,2,1,1,1,453,49.4,6.77,0,1,0,0,578791.804402186,470273.41024508,653549.529716026,419603.895974999,578349.10586834,449743.764112499,606115.416212101,419719.05628125,435420.714299999,541411.282912499,509900.573324999,647401.851525001,604535.987905951,470273.41024508,679864.668525844,471174.754093331,622008.411553155,540430.79677829,714070.575016987,472840.33427123,511827.992926741,620506.235529216,583739.440885868,740496.831838991,1,
0,Medium,None,Q6QEF8,Coronin-6 OS=Homo sapiens OX=9606 GN=CORO6 PE=1 SV=2,0.016,0,1.386,1,1,1,1,472,52.7,5.96,0,1,0,0,497120.264540464,455288.79412487,464282.562500389,364682.574506249,408827.570494917,329966.700112501,393803.471660151,414313.930799998,283823.8722,374456.592262501,280253.7606,374861.717999999,519231.76511188,455288.79412487,482976.876433236,409503.400739021,439689.774121598,396501.69914862,463943.770329126,466751.11506356,333629.058246258,429161.079141114,320837.39865602,428766.018977011,1,
0,Medium,None,Q9BR76,Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1,0.016,0,1.386,1,1,1,1,489,54.2,5.88,0,1,0,0,497120.264540464,455288.79412487,464282.562500389,364682.574506249,408827.570494917,329966.700112501,393803.471660151,414313.930799998,283823.8722,374456.592262501,280253.7606,374861.717999999,519231.76511188,455288.79412487,482976.876433236,409503.400739021,439689.774121598,396501.69914862,463943.770329126,466751.11506356,333629.058246258,429161.079141114,320837.39865602,428766.018977011,1,
0,Medium,Master Protein,P11586,"C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=4",0.016,0,1.376,1,1,1,1,935,101.5,7.3,0,1,0,0,264316.8482034,280075.113914063,276737.014279697,267855.21345,240727.719065639,287467.876162499,276854.499745322,243504.7395,266521.061193751,231044.585268749,241871.714493751,267420.295773658,276073.444256645,280075.113914063,287879.816184473,300775.60180099,258900.142895559,345433.346183765,326165.028213046,274323.647446342,313289.963806168,264797.964817609,276897.23599251,305874.753560529,1,
0,Medium,Master Protein,O14745,Na(+)/H(+) exchange regulatory cofactor NHE-RF1 OS=Homo sapiens OX=9606 GN=SLC9A3R1 PE=1 SV=4,0.016,0,1.362,2,1,1,1,358,38.8,5.77,30,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,Medium,None,Q58FF3,Putative endoplasmin-like protein OS=Homo sapiens OX=9606 GN=HSP90B2P PE=5 SV=1,0.016,0,1.357,2,1,1,1,399,45.8,5.26,19,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,Medium,Master Protein,O43488,Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=3,0.016,0,1.344,2,1,1,1,359,39.6,7.17,0,1,0,0,103020.506711717,105529.377499217,92601.4641750002,92142.632194338,115800.067285545,131251.134003519,110036.788434375,91809.5308829113,113489.703544339,89974.5702603536,143592.409627738,113788.045999435,107602.774133725,105529.377499217,96330.0574536403,103467.299713219,124541.760641068,157716.816969213,129635.430297092,103429.302582991,133404.785935215,103118.984859859,164386.073082772,130150.519905452,1,
0,Medium,Master Protein,Q8NBF2,NHL repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=NHLRC2 PE=1 SV=1,0.016,0,1.326,2,1,1,1,726,79.4,5.55,0,1,0,0,29227.79562523,28631.1479179685,23266.8129375001,27098.4996562512,22885.57296416,33898.4030214864,29083.5161718751,23635.3518457039,26340.3096944472,26378.0637978526,31572.7855136736,25842.0376757813,30527.823939839,28631.1479179685,24203.6499854563,30429.0046739535,24613.1942497747,40733.729772918,34263.5784553272,26626.7340024037,30962.4861684669,30231.6438248302,36144.8508339178,29558.066573495,1,
0,Medium,None,Q9BY43,Charged multivesicular body protein 4a OS=Homo sapiens OX=9606 GN=CHMP4A PE=1 SV=3,0.016,0,1.302,3,1,1,1,222,25.1,4.7,0,1,0,0,948868.865690672,662365.326072687,852829.192694511,678434.803200001,904088.942289816,718075.412999998,768504.948131244,719891.941312501,694911.689999998,736606.391399998,1009938.3228,1074796.7472,991073.772556243,662365.326072687,887168.317070551,761816.929328902,972338.197103529,862869.257031915,905383.29093323,811004.268391552,816854.237460493,844217.461696753,1156187.81919808,1229350.18535658,1,
0,Medium,Master Protein,P26447,Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1,0.016,0,1.268,8,1,1,1,101,11.7,6.11,0,1,0,0,256449.722103245,277305.832582333,271786.122775714,259900.263562499,228174.947027937,297631.850175,280634.688430078,257012.482856249,245869.789275,241017.096065625,294396.72136875,278221.0773375,267856.394856904,277305.832582333,282729.577284101,291842.959389845,245399.767920419,357646.799737366,330618.505942858,289540.983395794,289014.823211281,276227.363000919,337028.406165162,318228.664057649,1,
0,Medium,Master Protein,P62491,Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3,0.016,0,1.255,4,1,1,1,216,24.4,6.57,0,1,0,0,143515.926436525,148534.476911134,135961.456021867,120123.145982808,125750.911893743,123687.150314057,115426.967610871,137943.167639057,122067.148345308,161595.19638281,144180.175218746,149833.413675001,149899.396827421,148534.476911134,141435.937182545,134886.72129188,135243.789892179,148627.619834528,135985.653771128,155401.792033902,143487.393888256,185202.691838447,165058.953199829,171379.133174558,1,
0,Medium,Master Protein Candidate,Q15907,Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4,0.016,0,1.255,4,1,1,1,218,24.5,5.94,0,1,0,0,143515.926436525,148534.476911134,135961.456021867,120123.145982808,125750.911893743,123687.150314057,115426.967610871,137943.167639057,122067.148345308,161595.19638281,144180.175218746,149833.413675001,149899.396827421,148534.476911134,141435.937182545,134886.72129188,135243.789892179,148627.619834528,135985.653771128,155401.792033902,143487.393888256,185202.691838447,165058.953199829,171379.133174558,1,
0,Medium,Master Protein,O75347,Tubulin-specific chaperone A OS=Homo sapiens OX=9606 GN=TBCA PE=1 SV=3,0.025,0,1.184,9,1,1,1,108,12.8,5.29,16,1,0,0,260467.645662595,275983.324485653,279246.086367195,237920.575938063,252390.663196303,226275.816318754,225723.919813488,216999.724386332,227796.487127348,229925.42625938,219432.797680082,252759.963637499,272053.032352128,275983.324485653,290489.915932866,267161.887524609,271443.517267783,271902.424141703,265927.585580338,244464.054419399,267770.032460656,263515.307500002,251208.932350328,289106.297500416,1,
0,Medium,Master Protein,Q16555,Dihydropyrimidinase-related protein 2 OS=Homo sapiens OX=9606 GN=DPYSL2 PE=1 SV=1,0.025,0,1.15,2,1,1,1,572,62.3,6.38,33,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,Medium,Master Protein,P62993,Growth factor receptor-bound protein 2 OS=Homo sapiens OX=9606 GN=GRB2 PE=1 SV=1,0.025,0,1.149,4,1,1,1,217,25.2,6.32,21,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,Medium,Master Protein,P00739,Haptoglobin-related protein OS=Homo sapiens OX=9606 GN=HPR PE=2 SV=2,0.025,0,1.148,3,1,1,1,348,39,7.09,0,1,0,0,639813.334098557,625470.406497572,660224.98575,516797.745750001,580753.459687478,685077.092493752,621844.054475212,607275.056849999,513161.373777744,627135.248850001,702118.811212502,732793.904906252,668271.705063574,625470.406497572,686808.911459916,580314.084558102,624594.268926632,823217.103813676,732600.639536651,684134.152543985,603210.521140318,718753.643880902,803792.864204928,838168.077054144,1,
0,Medium,Master Protein Candidate,P00738,Haptoglobin OS=Homo sapiens OX=9606 GN=HP PE=1 SV=1,0.025,0,1.148,2,1,1,1,406,45.2,6.58,0,1,0,0,639813.334098557,625470.406497572,660224.98575,516797.745750001,580753.459687478,685077.092493752,621844.054475212,607275.056849999,513161.373777744,627135.248850001,702118.811212502,732793.904906252,668271.705063574,625470.406497572,686808.911459916,580314.084558102,624594.268926632,823217.103813676,732600.639536651,684134.152543985,603210.521140318,718753.643880902,803792.864204928,838168.077054144,1,
0,Medium,None,Q6DN03,Putative histone H2B type 2-C OS=Homo sapiens OX=9606 GN=H2BC20P PE=5 SV=3,0.025,0,1.141,4,1,1,1,193,21.5,10.7,15,1,0,0,161058.40582342,137089.228496921,172545.839786704,87725.4729398464,117512.735796967,116349.512232426,136232.891385929,136736.417915629,68883.0298084,131845.619835063,186931.450847746,179840.695546874,168222.151271794,137089.228496921,179493.389312165,98507.2553821474,126383.717703847,139810.408988365,160497.318639615,154042.31136685,80970.5687755938,151106.989855794,214001.054931737,205701.397014059,1,
0,Medium,None,Q6DRA6,Putative histone H2B type 2-D OS=Homo sapiens OX=9606 GN=H2BC19P PE=5 SV=3,0.025,0,1.141,4,1,1,1,164,18,10.58,15,1,0,0,161058.40582342,137089.228496921,172545.839786704,87725.4729398464,117512.735796967,116349.512232426,136232.891385929,136736.417915629,68883.0298084,131845.619835063,186931.450847746,179840.695546874,168222.151271794,137089.228496921,179493.389312165,98507.2553821474,126383.717703847,139810.408988365,160497.318639615,154042.31136685,80970.5687755938,151106.989855794,214001.054931737,205701.397014059,1,
0,Medium,Master Protein,Q6IS14,Eukaryotic translation initiation factor 5A-1-like OS=Homo sapiens OX=9606 GN=EIF5AL1 PE=2 SV=2,0.025,0,1.112,5,1,1,1,154,16.8,5,17,1,0,0,503507.623852216,528804.561759443,542433.76652695,532818.235331251,439822.266288279,619012.482412498,565647.178993356,479815.374225001,553630.601700001,515839.797,589322.015699999,573871.774162499,525903.228913322,528804.561759443,564274.834743297,598303.551079523,473024.245120834,743831.122919614,666394.543938112,540542.676206242,650781.256804658,591199.002818631,674661.928115122,656393.289033931,1,
0,Medium,Master Protein Candidate,Q9GZV4,Eukaryotic translation initiation factor 5A-2 OS=Homo sapiens OX=9606 GN=EIF5A2 PE=1 SV=3,0.024,0,1.112,5,1,1,1,153,16.8,5.58,17,1,0,0,503507.623852216,528804.561759443,542433.76652695,532818.235331251,439822.266288279,619012.482412498,565647.178993356,479815.374225001,553630.601700001,515839.797,589322.015699999,573871.774162499,525903.228913322,528804.561759443,564274.834743297,598303.551079523,473024.245120834,743831.122919614,666394.543938112,540542.676206242,650781.256804658,591199.002818631,674661.928115122,656393.289033931,1,
0,Medium,Master Protein Candidate,P63241,Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2,0.024,0,1.112,5,1,1,1,154,16.8,5.24,17,1,0,0,503507.623852216,528804.561759443,542433.76652695,532818.235331251,439822.266288279,619012.482412498,565647.178993356,479815.374225001,553630.601700001,515839.797,589322.015699999,573871.774162499,525903.228913322,528804.561759443,564274.834743297,598303.551079523,473024.245120834,743831.122919614,666394.543938112,540542.676206242,650781.256804658,591199.002818631,674661.928115122,656393.289033931,1,
0,Medium,Master Protein,Q9BWM7,Sideroflexin-3 OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=3,0.024,0,1.061,2,1,1,1,321,35.5,9.1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,Medium,Master Protein,P49765,Vascular endothelial growth factor B OS=Homo sapiens OX=9606 GN=VEGFB PE=1 SV=2,0.024,0,1.058,8,1,1,1,207,21.6,8.15,0,1,0,0,152861.887704331,177466.645358625,112316.98381829,113031.058593754,145190.416252142,104883.642187503,128429.00808954,179128.408593745,105400.027734378,143383.053515627,112916.306250004,129767.387974812,159661.058766985,177466.645358625,116839.421499735,126922.990345623,156150.773415901,126032.543059837,151303.486435771,201799.597443543,123895.54028553,164329.931022226,129267.753216003,148427.656555225,1,
0,Medium,Master Protein,P49257,Protein ERGIC-53 OS=Homo sapiens OX=9606 GN=LMAN1 PE=1 SV=2,0.026,0,1.054,4,1,2,1,510,57.5,6.77,0,1,0,0,366183.814311876,366840.30832324,409552.84453362,390321.149859317,362062.436935559,345167.500837501,391830.476683615,306595.542,353951.132493749,337669.4145,307018.385643749,330484.759068749,382471.369249684,366840.30832324,426043.469136382,438293.051057246,389394.36232589,414767.612993342,461619.365406041,345399.46756243,416062.194077437,386999.65046464,351477.817741409,378007.749723018,1,
